question_id,question_domain,question_type,average_answer_score,average_rationale_score,wA,wR,Final Score,Explanation Code
325,Software Engineering and AI Fundamentals,MS,0.0,1.5,0.0,0.75,0.0,"E0, E1"
326,Software Engineering and AI Fundamentals,MS,1.0,0.5,0.5,0.25,16.25,"E1, E3"
327,Data Structures and Algorithms,FB,1.0,0.5,0.5,0.25,16.25,"E1, E2"
328,Software Engineering and AI Fundamentals,TF,2.0,1.0,1.0,0.5,32.5,E3
329,Databases and Information Systems,OE,1.0,0.5,0.5,0.25,16.25,"E1, E7"
330,Computer Systems and Architecture,MC,2.0,2.0,1.0,1.0,100.0,E0
331,Databases and Information Systems,FB,0.0,1.0,0.0,0.5,0.0,E3
332,Computer Systems and Architecture,TF,2.0,1.0,1.0,0.5,32.5,E3
333,Databases and Information Systems,FB,2.0,2.0,1.0,1.0,100.0,E0
334,Software Engineering and AI Fundamentals,MS,1.0,1.0,0.5,0.5,50.0,"E1, E3"
335,Data Structures and Algorithms,TF,2.0,0.5,1.0,0.25,0.0,E1
336,Databases and Information Systems,MS,0.0,1.0,0.0,0.5,0.0,"E1, E3"
337,Cybersecurity,TF,2.0,1.0,1.0,0.5,32.5,E3
338,Databases and Information Systems,MC,2.0,0.5,1.0,0.25,0.0,"E1, E3"
339,Software Engineering and AI Fundamentals,MC,0.0,0.5,0.0,0.25,0.0,E1
340,Computer Systems and Architecture,MC,0.0,1.0,0.0,0.5,0.0,E3
341,Data Structures and Algorithms,TF,0.0,1.0,0.0,0.5,0.0,"E1, E3"
342,Databases and Information Systems,FB,0.5,1.0,0.25,0.5,16.25,E1
343,Software Engineering and AI Fundamentals,FB,0.0,0.0,0.0,0.0,0.0,E4
344,Computer Systems and Architecture,MC,0.0,0.5,0.0,0.25,0.0,E1
345,Cybersecurity,TF,0.0,1.0,0.0,0.5,0.0,"E1, E3"
346,Computer Systems and Architecture,MS,0.0,1.5,0.0,0.75,0.0,"E0, E3"
347,Data Structures and Algorithms,FB,1.0,1.5,0.5,0.75,41.25,"E0, E1"
348,Cybersecurity,MC,2.0,0.5,1.0,0.25,0.0,"E1, E3"
349,Data Structures and Algorithms,MS,0.0,1.0,0.0,0.5,0.0,E1
350,Software Engineering and AI Fundamentals,MC,0.0,0.0,0.0,0.0,0.0,"E1, E7"
351,Computer Systems and Architecture,FB,1.0,0.5,0.5,0.25,16.25,"E1, E6"
352,Software Engineering and AI Fundamentals,FB,1.0,0.5,0.5,0.25,16.25,E1
353,Computer Systems and Architecture,TF,2.0,2.0,1.0,1.0,100.0,E0
354,Data Structures and Algorithms,FB,1.5,2.0,0.75,1.0,66.25,E0
355,Cybersecurity,MC,0.0,0.0,0.0,0.0,0.0,"E1, E3"
356,Data Structures and Algorithms,MS,1.0,1.0,0.5,0.5,50.0,E3
357,Data Structures and Algorithms,MC,0.0,1.0,0.0,0.5,0.0,"E1, E3"
358,Data Structures and Algorithms,OE,1.0,1.5,0.5,0.75,41.25,"E0, E3"
359,Software Engineering and AI Fundamentals,MS,0.0,1.0,0.0,0.5,0.0,"E1, E3"
360,Software Engineering and AI Fundamentals,OE,1.5,1.0,0.75,0.5,41.25,E3
361,Software Engineering and AI Fundamentals,MS,1.0,1.0,0.5,0.5,50.0,"E1, E3"
362,Software Engineering and AI Fundamentals,FB,0.0,0.0,0.0,0.0,0.0,E1
363,Databases and Information Systems,TF,0.0,1.0,0.0,0.5,0.0,"E1, E3"
364,Software Engineering and AI Fundamentals,OE,0.5,0.5,0.25,0.25,25.0,"E3, E8"
365,Data Structures and Algorithms,MS,0.0,1.0,0.0,0.5,0.0,E1
366,Software Engineering and AI Fundamentals,OE,1.0,1.0,0.5,0.5,50.0,E3
367,Software Engineering and AI Fundamentals,FB,0.0,0.0,0.0,0.0,0.0,"E1, E6"
368,Cybersecurity,TF,2.0,1.0,1.0,0.5,32.5,"E1, E3"
369,Software Engineering and AI Fundamentals,OE,1.5,1.0,0.75,0.5,41.25,E3
370,Data Structures and Algorithms,OE,2.0,1.0,1.0,0.5,32.5,E3
371,Data Structures and Algorithms,TF,0.0,0.5,0.0,0.25,0.0,E1
372,Data Structures and Algorithms,MC,0.0,1.5,0.0,0.75,0.0,"E0, E2"
373,Data Structures and Algorithms,TF,2.0,1.0,1.0,0.5,32.5,"E1, E3"
374,Computer Systems and Architecture,OE,1.0,1.0,0.5,0.5,50.0,E3
375,Computer Systems and Architecture,MC,0.0,0.5,0.0,0.25,0.0,E1
376,Computer Systems and Architecture,MC,2.0,1.5,1.0,0.75,66.25,"E0, E3"
377,Computer Systems and Architecture,MC,2.0,1.5,1.0,0.75,66.25,"E0, E3"
378,Software Engineering and AI Fundamentals,MC,0.0,0.5,0.0,0.25,0.0,"E1, E3"
379,Data Structures and Algorithms,OE,1.0,1.0,0.5,0.5,50.0,E1
380,Computer Systems and Architecture,FB,0.0,0.0,0.0,0.0,0.0,E1
381,Software Engineering and AI Fundamentals,MS,1.0,1.0,0.5,0.5,50.0,E3
382,Software Engineering and AI Fundamentals,MC,0.0,0.5,0.0,0.25,0.0,E1
383,Software Engineering and AI Fundamentals,MC,0.0,1.0,0.0,0.5,0.0,E1
384,Data Structures and Algorithms,TF,0.0,0.0,0.0,0.0,0.0,E1
385,Software Engineering and AI Fundamentals,TF,2.0,1.5,1.0,0.75,66.25,"E0, E3"
386,Computer Systems and Architecture,FB,0.0,0.5,0.0,0.25,0.0,"E1, E3"
387,Computer Systems and Architecture,MC,0.0,0.5,0.0,0.25,0.0,"E1, E3"
388,Data Structures and Algorithms,TF,2.0,0.5,1.0,0.25,0.0,E1
389,Cybersecurity,MC,0.0,0.5,0.0,0.25,0.0,E1
390,Computer Systems and Architecture,MS,1.0,1.0,0.5,0.5,50.0,E3
391,Databases and Information Systems,FB,1.0,1.0,0.5,0.5,50.0,E3
392,Cybersecurity,TF,0.0,0.0,0.0,0.0,0.0,E1
393,Software Engineering and AI Fundamentals,TF,0.0,0.5,0.0,0.25,0.0,E1
394,Software Engineering and AI Fundamentals,MC,0.0,0.5,0.0,0.25,0.0,"E1, E3"
395,Computer Systems and Architecture,FB,0.0,0.5,0.0,0.25,0.0,"E1, E3"
396,Data Structures and Algorithms,FB,2.0,0.5,1.0,0.25,0.0,E1
397,Data Structures and Algorithms,MC,0.0,1.0,0.0,0.5,0.0,E1
398,Data Structures and Algorithms,MC,2.0,1.5,1.0,0.75,66.25,"E0, E3"
399,Software Engineering and AI Fundamentals,MS,0.0,0.5,0.0,0.25,0.0,E1
400,Computer Systems and Architecture,TF,0.0,1.0,0.0,0.5,0.0,"E1, E3"
401,Data Structures and Algorithms,MS,0.0,1.0,0.0,0.5,0.0,E1
402,Computer Systems and Architecture,MS,2.0,1.0,1.0,0.5,32.5,"E1, E3"
403,Data Structures and Algorithms,MS,2.0,1.0,1.0,0.5,32.5,"E1, E2"
404,Data Structures and Algorithms,MS,0.0,1.0,0.0,0.5,0.0,E1
405,Software Engineering and AI Fundamentals,TF,0.0,0.5,0.0,0.25,0.0,E1
406,Software Engineering and AI Fundamentals,TF,0.0,0.5,0.0,0.25,0.0,"E1, E4"
407,Databases and Information Systems,MS,0.0,1.0,0.0,0.5,0.0,E1
408,Cybersecurity,MS,0.0,1.0,0.0,0.5,0.0,E3
409,Databases and Information Systems,TF,2.0,2.0,1.0,1.0,100.0,E0
410,Data Structures and Algorithms,FB,0.0,0.5,0.0,0.25,0.0,"E1, E4"
411,Software Engineering and AI Fundamentals,MS,2.0,1.0,1.0,0.5,32.5,E1
412,Software Engineering and AI Fundamentals,FB,0.5,1.0,0.25,0.5,16.25,E3
413,Data Structures and Algorithms,MS,2.0,1.0,1.0,0.5,32.5,E3
414,Software Engineering and AI Fundamentals,MC,2.0,1.0,1.0,0.5,32.5,E1
415,Software Engineering and AI Fundamentals,MC,2.0,2.0,1.0,1.0,100.0,E0
416,Data Structures and Algorithms,FB,1.0,1.0,0.5,0.5,50.0,E1
417,Cybersecurity,MC,0.0,0.0,0.0,0.0,0.0,"E1, E2"
418,Software Engineering and AI Fundamentals,MS,0.0,1.0,0.0,0.5,0.0,E3
419,Computer Systems and Architecture,FB,0.0,0.5,0.0,0.25,0.0,"E1, E3"
420,Software Engineering and AI Fundamentals,TF,2.0,2.0,1.0,1.0,100.0,E0
421,Software Engineering and AI Fundamentals,TF,2.0,0.5,1.0,0.25,0.0,"E1, E3"
422,Software Engineering and AI Fundamentals,OE,1.0,1.0,0.5,0.5,50.0,E1
423,Software Engineering and AI Fundamentals,FB,2.0,2.0,1.0,1.0,100.0,E0
424,Computer Systems and Architecture,OE,1.0,1.0,0.5,0.5,50.0,E3
425,Cybersecurity,MS,1.0,0.5,0.5,0.25,16.25,E1
426,Software Engineering and AI Fundamentals,OE,1.0,0.5,0.5,0.25,16.25,E1
427,Data Structures and Algorithms,MC,0.0,0.0,0.0,0.0,0.0,"E1, E2"
428,Software Engineering and AI Fundamentals,MS,0.0,2.0,0.0,1.0,0.0,E0
429,Software Engineering and AI Fundamentals,MC,0.0,0.5,0.0,0.25,0.0,E1
430,Software Engineering and AI Fundamentals,MS,0.0,1.0,0.0,0.5,0.0,E3
431,Data Structures and Algorithms,FB,0.0,1.0,0.0,0.5,0.0,"E1, E8"
432,Databases and Information Systems,MS,0.0,1.0,0.0,0.5,0.0,"E1, E3"
433,Data Structures and Algorithms,TF,0.0,0.0,0.0,0.0,0.0,E1
434,Computer Systems and Architecture,TF,2.0,1.0,1.0,0.5,32.5,E3
435,Data Structures and Algorithms,MC,2.0,1.0,1.0,0.5,32.5,"E1, E3"
436,Databases and Information Systems,MC,0.0,0.5,0.0,0.25,0.0,E1
437,Software Engineering and AI Fundamentals,FB,0.5,1.0,0.25,0.5,16.25,"E1, E3"
438,Data Structures and Algorithms,TF,0.0,0.5,0.0,0.25,0.0,E1
439,Computer Systems and Architecture,OE,1.0,1.0,0.5,0.5,50.0,E3
440,Databases and Information Systems,OE,0.5,0.5,0.25,0.25,25.0,E1
441,Databases and Information Systems,FB,0.5,1.0,0.25,0.5,16.25,E1
442,Computer Systems and Architecture,TF,0.0,1.0,0.0,0.5,0.0,"E1, E3"
443,Data Structures and Algorithms,FB,0.0,2.0,0.0,1.0,0.0,E0
444,Software Engineering and AI Fundamentals,OE,0.0,0.5,0.0,0.25,0.0,E1
445,Computer Systems and Architecture,TF,0.0,0.5,0.0,0.25,0.0,E1
446,Computer Systems and Architecture,TF,0.0,0.0,0.0,0.0,0.0,"E1, E2"
447,Software Engineering and AI Fundamentals,MS,0.0,1.0,0.0,0.5,0.0,E1
448,Computer Systems and Architecture,MS,0.0,1.0,0.0,0.5,0.0,"E1, E3"
449,Cybersecurity,FB,2.0,2.0,1.0,1.0,100.0,E0
450,Computer Systems and Architecture,MC,0.0,0.5,0.0,0.25,0.0,E1
451,Computer Systems and Architecture,MC,0.0,1.0,0.0,0.5,0.0,E3
452,Software Engineering and AI Fundamentals,MS,1.0,1.0,0.5,0.5,50.0,"E1, E3"
453,Data Structures and Algorithms,FB,2.0,2.0,1.0,1.0,100.0,E0
454,Computer Systems and Architecture,MS,0.0,1.0,0.0,0.5,0.0,"E1, E3"
455,Computer Systems and Architecture,FB,0.0,0.5,0.0,0.25,0.0,"E1, E3"
456,Software Engineering and AI Fundamentals,OE,1.0,1.0,0.5,0.5,50.0,E1
457,Software Engineering and AI Fundamentals,MC,0.0,1.0,0.0,0.5,0.0,"E1, E3"
458,Software Engineering and AI Fundamentals,FB,0.5,1.5,0.25,0.75,7.5,"E0, E3"
459,Computer Systems and Architecture,MS,0.0,1.0,0.0,0.5,0.0,"E1, E3"
460,Data Structures and Algorithms,OE,1.0,0.5,0.5,0.25,16.25,"E1, E6"
461,Software Engineering and AI Fundamentals,FB,0.5,2.0,0.25,1.0,0.0,E0
462,Software Engineering and AI Fundamentals,MS,0.0,2.0,0.0,1.0,0.0,E0
463,Software Engineering and AI Fundamentals,TF,2.0,1.0,1.0,0.5,32.5,"E1, E11"
464,Cybersecurity,MC,2.0,0.5,1.0,0.25,0.0,E1
465,Cybersecurity,MC,0.0,0.5,0.0,0.25,0.0,E1
466,Data Structures and Algorithms,TF,0.0,0.0,0.0,0.0,0.0,E1
467,Databases and Information Systems,OE,0.5,0.5,0.25,0.25,25.0,E1
468,Databases and Information Systems,MS,0.0,1.0,0.0,0.5,0.0,E1
469,Computer Systems and Architecture,FB,0.0,0.5,0.0,0.25,0.0,"E1, E3"
470,Data Structures and Algorithms,OE,1.0,2.0,0.5,1.0,32.5,E0
471,Data Structures and Algorithms,TF,0.0,2.0,0.0,1.0,0.0,E0
472,Software Engineering and AI Fundamentals,OE,1.0,1.5,0.5,0.75,41.25,"E0, E3"
473,Software Engineering and AI Fundamentals,OE,1.0,2.0,0.5,1.0,32.5,E0
474,Software Engineering and AI Fundamentals,FB,0.0,0.0,0.0,0.0,0.0,E4
475,Cybersecurity,MC,2.0,0.5,1.0,0.25,0.0,"E1, E3"
476,Cybersecurity,MS,0.0,0.5,0.0,0.25,0.0,"E1, E2"
477,Cybersecurity,TF,0.0,0.0,0.0,0.0,0.0,"E1, E2"
478,Software Engineering and AI Fundamentals,TF,0.0,0.5,0.0,0.25,0.0,E1
479,Data Structures and Algorithms,TF,0.0,0.0,0.0,0.0,0.0,E1
480,Data Structures and Algorithms,TF,2.0,2.0,1.0,1.0,100.0,E0
481,Computer Systems and Architecture,MS,1.0,1.0,0.5,0.5,50.0,E3
482,Computer Systems and Architecture,TF,0.0,1.0,0.0,0.5,0.0,"E1, E3"
483,Data Structures and Algorithms,TF,0.0,1.0,0.0,0.5,0.0,"E1, E3"
484,Data Structures and Algorithms,FB,0.0,0.0,0.0,0.0,0.0,E1
485,Cybersecurity,MS,0.0,1.0,0.0,0.5,0.0,E1
486,Software Engineering and AI Fundamentals,TF,0.0,0.0,0.0,0.0,0.0,"E1, E2"
487,Cybersecurity,MC,2.0,1.5,1.0,0.75,66.25,"E0, E1"
488,Cybersecurity,FB,0.0,2.0,0.0,1.0,0.0,E0
489,Databases and Information Systems,MS,0.0,1.5,0.0,0.75,0.0,"E0, E3"
490,Cybersecurity,TF,2.0,1.5,1.0,0.75,66.25,"E0, E3"
491,Software Engineering and AI Fundamentals,OE,1.0,0.5,0.5,0.25,16.25,E1
492,Software Engineering and AI Fundamentals,OE,0.0,0.0,0.0,0.0,0.0,E1
493,Computer Systems and Architecture,OE,1.0,1.0,0.5,0.5,50.0,E3
494,Computer Systems and Architecture,OE,1.0,1.5,0.5,0.75,41.25,"E0, E3"
495,Data Structures and Algorithms,MS,0.0,1.0,0.0,0.5,0.0,"E1, E3"
496,Data Structures and Algorithms,FB,2.0,2.0,1.0,1.0,100.0,E0
497,Databases and Information Systems,MS,0.0,0.5,0.0,0.25,0.0,"E1, E3"
498,Computer Systems and Architecture,MS,0.0,0.0,0.0,0.0,0.0,E1
499,Databases and Information Systems,TF,0.0,0.0,0.0,0.0,0.0,E1
500,Databases and Information Systems,FB,0.5,1.0,0.25,0.5,16.25,"E1, E8"
501,Data Structures and Algorithms,MC,0.0,0.5,0.0,0.25,0.0,E1
502,Data Structures and Algorithms,MC,2.0,0.5,1.0,0.25,0.0,"E1, E6"
503,Data Structures and Algorithms,TF,0.0,0.5,0.0,0.25,0.0,E1
504,Cybersecurity,TF,2.0,0.5,1.0,0.25,0.0,E1
505,Computer Systems and Architecture,MC,2.0,1.0,1.0,0.5,32.5,"E1, E3"
506,Software Engineering and AI Fundamentals,OE,1.0,1.0,0.5,0.5,50.0,"E3, E7"
507,Data Structures and Algorithms,FB,2.0,2.0,1.0,1.0,100.0,E0
508,Data Structures and Algorithms,MC,2.0,2.0,1.0,1.0,100.0,E0
509,Software Engineering and AI Fundamentals,FB,0.0,1.0,0.0,0.5,0.0,E3
510,Data Structures and Algorithms,OE,2.0,1.0,1.0,0.5,32.5,E3
511,Data Structures and Algorithms,FB,0.5,1.5,0.25,0.75,7.5,"E0, E3"
512,Cybersecurity,MC,2.0,1.0,1.0,0.5,32.5,E1
513,Data Structures and Algorithms,FB,0.5,0.5,0.25,0.25,25.0,"E1, E3"
514,Data Structures and Algorithms,MS,0.0,1.0,0.0,0.5,0.0,E1
515,Software Engineering and AI Fundamentals,TF,0.0,0.0,0.0,0.0,0.0,"E1, E2"
516,Data Structures and Algorithms,TF,2.0,0.5,1.0,0.25,0.0,E1
517,Data Structures and Algorithms,FB,2.0,1.0,1.0,0.5,32.5,E1
518,Databases and Information Systems,OE,1.0,1.0,0.5,0.5,50.0,E3
519,Cybersecurity,MC,2.0,2.0,1.0,1.0,100.0,E0
520,Databases and Information Systems,MC,0.0,0.5,0.0,0.25,0.0,E1
521,Computer Systems and Architecture,MC,0.0,0.5,0.0,0.25,0.0,"E1, E3"
522,Computer Systems and Architecture,FB,0.0,0.5,0.0,0.25,0.0,E1
523,Data Structures and Algorithms,TF,0.0,0.5,0.0,0.25,0.0,E1
524,Software Engineering and AI Fundamentals,FB,0.5,0.5,0.25,0.25,25.0,"E1, E3"
525,Software Engineering and AI Fundamentals,OE,1.0,0.5,0.5,0.25,16.25,E1
526,Cybersecurity,MC,0.0,0.5,0.0,0.25,0.0,"E1, E3"
527,Software Engineering and AI Fundamentals,MC,0.0,0.5,0.0,0.25,0.0,E1
528,Software Engineering and AI Fundamentals,OE,1.0,1.0,0.5,0.5,50.0,"E3, E9"
529,Computer Systems and Architecture,TF,2.0,1.5,1.0,0.75,66.25,"E0, E1"
530,Databases and Information Systems,MC,0.0,0.5,0.0,0.25,0.0,"E1, E3"
531,Databases and Information Systems,OE,1.0,1.0,0.5,0.5,50.0,E3
532,Computer Systems and Architecture,TF,2.0,2.0,1.0,1.0,100.0,E0
533,Data Structures and Algorithms,FB,2.0,2.0,1.0,1.0,100.0,E0
534,Cybersecurity,MS,0.0,1.0,0.0,0.5,0.0,E1
535,Software Engineering and AI Fundamentals,TF,2.0,1.0,1.0,0.5,32.5,"E3, E7"
536,Software Engineering and AI Fundamentals,TF,0.0,1.5,0.0,0.75,0.0,"E0, E3"
537,Databases and Information Systems,FB,0.0,1.0,0.0,0.5,0.0,E3
538,Data Structures and Algorithms,MC,0.0,0.5,0.0,0.25,0.0,"E2, E3"
539,Data Structures and Algorithms,FB,0.0,0.5,0.0,0.25,0.0,E1
540,Software Engineering and AI Fundamentals,MS,1.0,1.0,0.5,0.5,50.0,E1
541,Databases and Information Systems,MS,2.0,1.0,1.0,0.5,32.5,"E1, E3"
542,Databases and Information Systems,MC,0.0,2.0,0.0,1.0,0.0,E0
543,Data Structures and Algorithms,OE,2.0,2.0,1.0,1.0,100.0,E0
544,Software Engineering and AI Fundamentals,MS,0.0,1.0,0.0,0.5,0.0,"E1, E3"
545,Databases and Information Systems,TF,0.0,0.5,0.0,0.25,0.0,E1
546,Data Structures and Algorithms,TF,0.0,1.0,0.0,0.5,0.0,"E0, E2"
547,Data Structures and Algorithms,OE,2.0,1.5,1.0,0.75,66.25,"E0, E3"
548,Computer Systems and Architecture,MC,2.0,0.5,1.0,0.25,0.0,E1
549,Computer Systems and Architecture,MS,1.0,0.5,0.5,0.25,16.25,E1
550,Cybersecurity,MS,1.0,1.0,0.5,0.5,50.0,"E1, E3"
551,Data Structures and Algorithms,FB,2.0,1.5,1.0,0.75,66.25,"E0, E1"
552,Computer Systems and Architecture,MC,0.0,0.5,0.0,0.25,0.0,E1
553,Cybersecurity,TF,0.0,0.5,0.0,0.25,0.0,E1
554,Software Engineering and AI Fundamentals,OE,1.0,1.0,0.5,0.5,50.0,E1
555,Cybersecurity,FB,0.0,0.5,0.0,0.25,0.0,E1
556,Software Engineering and AI Fundamentals,OE,1.0,1.0,0.5,0.5,50.0,"E1, E3"
557,Computer Systems and Architecture,MC,0.0,1.0,0.0,0.5,0.0,"E1, E3"
558,Data Structures and Algorithms,MC,0.0,0.5,0.0,0.25,0.0,"E1, E3"
559,Databases and Information Systems,MC,0.0,1.0,0.0,0.5,0.0,"E1, E3"
560,Computer Systems and Architecture,FB,0.0,1.0,0.0,0.5,0.0,E1
561,Software Engineering and AI Fundamentals,MC,0.0,1.0,0.0,0.5,0.0,E3
562,Data Structures and Algorithms,OE,1.0,1.0,0.5,0.5,50.0,E3
563,Data Structures and Algorithms,FB,0.0,0.0,0.0,0.0,0.0,E4
564,Software Engineering and AI Fundamentals,OE,0.5,0.5,0.25,0.25,25.0,E1
565,Data Structures and Algorithms,MC,2.0,1.5,1.0,0.75,66.25,"E0, E1"
566,Cybersecurity,FB,0.0,2.0,0.0,1.0,0.0,E0
567,Databases and Information Systems,FB,0.0,0.0,0.0,0.0,0.0,"E1, E4"
568,Data Structures and Algorithms,MS,0.0,1.0,0.0,0.5,0.0,"E1, E3"
569,Software Engineering and AI Fundamentals,TF,2.0,1.0,1.0,0.5,32.5,"E1, E3"
570,Software Engineering and AI Fundamentals,MC,2.0,1.0,1.0,0.5,32.5,"E1, E3"
571,Software Engineering and AI Fundamentals,FB,0.0,0.0,0.0,0.0,0.0,E1
572,Data Structures and Algorithms,OE,1.0,1.0,0.5,0.5,50.0,E3
573,Cybersecurity,MC,2.0,0.5,1.0,0.25,0.0,"E1, E3"
574,Software Engineering and AI Fundamentals,TF,0.0,0.0,0.0,0.0,0.0,E1
575,Cybersecurity,FB,1.0,1.0,0.5,0.5,50.0,E3
576,Databases and Information Systems,MS,0.0,1.0,0.0,0.5,0.0,E3
577,Databases and Information Systems,MC,0.0,0.5,0.0,0.25,0.0,E1
578,Data Structures and Algorithms,OE,0.0,0.5,0.0,0.25,0.0,"E1, E7"
579,Computer Systems and Architecture,MS,0.0,1.0,0.0,0.5,0.0,E1
580,Data Structures and Algorithms,OE,1.0,0.5,0.5,0.25,16.25,E1
581,Data Structures and Algorithms,FB,0.0,0.5,0.0,0.25,0.0,E1
582,Data Structures and Algorithms,TF,0.0,0.5,0.0,0.25,0.0,E1
583,Databases and Information Systems,TF,2.0,2.0,1.0,1.0,100.0,E0
584,Data Structures and Algorithms,TF,0.0,0.0,0.0,0.0,0.0,E1
585,Computer Systems and Architecture,MC,0.0,0.0,0.0,0.0,0.0,"E1, E3"
586,Software Engineering and AI Fundamentals,MC,0.0,1.0,0.0,0.5,0.0,"E1, E3"
587,Data Structures and Algorithms,MC,0.0,0.5,0.0,0.25,0.0,E1
588,Data Structures and Algorithms,OE,1.0,1.5,0.5,0.75,41.25,"E0, E3"
589,Software Engineering and AI Fundamentals,OE,1.0,1.0,0.5,0.5,50.0,E3
590,Cybersecurity,FB,1.0,1.0,0.5,0.5,50.0,E3
591,Data Structures and Algorithms,TF,0.0,1.5,0.0,0.75,0.0,"E0, E1"
592,Software Engineering and AI Fundamentals,FB,2.0,1.5,1.0,0.75,66.25,"E0, E3"
593,Software Engineering and AI Fundamentals,TF,0.0,0.0,0.0,0.0,0.0,E1
594,Computer Systems and Architecture,OE,0.0,0.5,0.0,0.25,0.0,"E1, E2"
595,Databases and Information Systems,FB,0.0,1.0,0.0,0.5,0.0,E3
596,Data Structures and Algorithms,FB,0.0,1.0,0.0,0.5,0.0,E3
597,Databases and Information Systems,OE,1.0,1.0,0.5,0.5,50.0,"E1, E3"
598,Cybersecurity,FB,0.0,1.5,0.0,0.75,0.0,"E0, E3"
599,Cybersecurity,MS,0.0,1.5,0.0,0.75,0.0,"E0, E3"
600,Data Structures and Algorithms,OE,1.0,1.0,0.5,0.5,50.0,E3
601,Cybersecurity,OE,1.0,1.0,0.5,0.5,50.0,"E1, E3"
602,Software Engineering and AI Fundamentals,TF,0.0,0.0,0.0,0.0,0.0,E1
603,Databases and Information Systems,FB,1.0,1.0,0.5,0.5,50.0,E3
604,Software Engineering and AI Fundamentals,TF,2.0,1.0,1.0,0.5,32.5,E1
605,Cybersecurity,MC,0.0,0.5,0.0,0.25,0.0,E1
606,Cybersecurity,MC,0.0,0.0,0.0,0.0,0.0,E1
607,Data Structures and Algorithms,FB,0.5,1.0,0.25,0.5,16.25,E3
608,Computer Systems and Architecture,OE,1.0,1.0,0.5,0.5,50.0,"E1, E3"
609,Computer Systems and Architecture,TF,0.0,0.5,0.0,0.25,0.0,E1
610,Computer Systems and Architecture,TF,0.0,1.0,0.0,0.5,0.0,"E1, E3"
611,Databases and Information Systems,FB,0.5,1.0,0.25,0.5,16.25,E3
612,Data Structures and Algorithms,OE,1.0,1.0,0.5,0.5,50.0,E3
613,Software Engineering and AI Fundamentals,FB,0.0,0.5,0.0,0.25,0.0,"E3, E4"
614,Computer Systems and Architecture,OE,0.0,0.5,0.0,0.25,0.0,"E3, E7"
615,Data Structures and Algorithms,FB,1.0,1.0,0.5,0.5,50.0,"E1, E3"
616,Software Engineering and AI Fundamentals,OE,1.5,1.5,0.75,0.75,75.0,"E0, E11"
617,Databases and Information Systems,OE,0.5,1.0,0.25,0.5,16.25,E3
618,Software Engineering and AI Fundamentals,MC,0.0,1.0,0.0,0.5,0.0,E1
619,Data Structures and Algorithms,FB,0.5,0.5,0.25,0.25,25.0,E1
620,Software Engineering and AI Fundamentals,OE,1.0,0.5,0.5,0.25,16.25,E1
621,Software Engineering and AI Fundamentals,FB,1.0,2.0,0.5,1.0,32.5,E0
622,Computer Systems and Architecture,OE,1.0,1.0,0.5,0.5,50.0,E3
623,Software Engineering and AI Fundamentals,MC,0.0,1.0,0.0,0.5,0.0,E1
624,Databases and Information Systems,TF,2.0,1.5,1.0,0.75,66.25,"E0, E3"
625,Data Structures and Algorithms,MS,0.0,1.0,0.0,0.5,0.0,E1
626,Data Structures and Algorithms,MC,2.0,0.5,1.0,0.25,0.0,"E1, E6"
627,Data Structures and Algorithms,MC,2.0,1.0,1.0,0.5,32.5,E1
628,Cybersecurity,TF,0.0,0.5,0.0,0.25,0.0,E1
629,Software Engineering and AI Fundamentals,MC,0.0,1.5,0.0,0.75,0.0,"E0, E3"
630,Software Engineering and AI Fundamentals,TF,2.0,0.0,1.0,0.0,0.0,E1
631,Computer Systems and Architecture,MS,0.0,0.5,0.0,0.25,0.0,"E1, E2"
632,Data Structures and Algorithms,TF,2.0,1.5,1.0,0.75,66.25,"E0, E1"
633,Software Engineering and AI Fundamentals,FB,1.0,0.5,0.5,0.25,16.25,E1
634,Computer Systems and Architecture,MS,0.0,1.5,0.0,0.75,0.0,"E0, E3"
635,Computer Systems and Architecture,FB,0.0,0.0,0.0,0.0,0.0,"E1, E3"
636,Computer Systems and Architecture,TF,2.0,1.5,1.0,0.75,66.25,"E0, E3"
637,Computer Systems and Architecture,TF,2.0,0.5,1.0,0.25,0.0,E1
638,Data Structures and Algorithms,MS,0.0,1.0,0.0,0.5,0.0,"E1, E3"
639,Data Structures and Algorithms,TF,0.0,0.5,0.0,0.25,0.0,E1
640,Cybersecurity,TF,0.0,0.0,0.0,0.0,0.0,"E1, E2"
641,Data Structures and Algorithms,FB,1.0,1.0,0.5,0.5,50.0,"E1, E8"
642,Software Engineering and AI Fundamentals,MC,2.0,1.0,1.0,0.5,32.5,E3
643,Cybersecurity,TF,2.0,1.5,1.0,0.75,66.25,"E0, E1"
644,Cybersecurity,FB,0.0,1.0,0.0,0.5,0.0,E3
645,Computer Systems and Architecture,TF,0.0,0.0,0.0,0.0,0.0,"E1, E2"
646,Data Structures and Algorithms,MC,2.0,2.0,1.0,1.0,100.0,E0
647,Computer Systems and Architecture,OE,2.0,1.5,1.0,0.75,66.25,"E0, E3"
648,Data Structures and Algorithms,TF,0.0,1.5,0.0,0.75,0.0,"E0, E3"
649,Software Engineering and AI Fundamentals,TF,0.0,0.5,0.0,0.25,0.0,E1
650,Computer Systems and Architecture,TF,0.0,0.5,0.0,0.25,0.0,E1
651,Software Engineering and AI Fundamentals,TF,0.0,1.0,0.0,0.5,0.0,"E1, E3"
652,Databases and Information Systems,MC,2.0,1.0,1.0,0.5,32.5,"E0, E1"
